Calculation1,School,City,County/State/ Territory,Count,uad_uc_ethn_7_cat,Pivot Field Values
ABRAHAM LINCOLN HIGH SCHOOL53075,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,Adm,All,8
ABRAHAM LINCOLN HIGH SCHOOL53075,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,App,All,48
ACAD FOR ACADEMIC EXCELLENCE50126,ACAD FOR ACADEMIC EXCELLENCE,Apple Valley,San Bernardino,App,All,5
ACADEMIA AVANCE CHARTER SCHOOL54247,ACADEMIA AVANCE CHARTER SCHOOL,Los Angeles,Los Angeles,App,All,7
ACADEMIC LEADERSHIP COMMUNITY54254,ACADEMIC LEADERSHIP COMMUNITY,Los Angeles,Los Angeles,App,Hispanic/ Latinx,5
ACADEMIC LEADERSHIP COMMUNITY54254,ACADEMIC LEADERSHIP COMMUNITY,Los Angeles,Los Angeles,App,All,7
ACADEMIES EDUCATION/EMPOWERMNT54617,ACADEMIES EDUCATION/EMPOWERMNT,Carson,Los Angeles,App,All,8
ACADEMY OF MEDICAL ARTS AT CARSON54618,ACADEMY OF MEDICAL ARTS AT CARSON,Carson,Los Angeles,App,Asian,12
ACADEMY OF MEDICAL ARTS AT CARSON54618,ACADEMY OF MEDICAL ARTS AT CARSON,Carson,Los Angeles,App,Hispanic/ Latinx,5
ACADEMY OF MEDICAL ARTS AT CARSON54618,ACADEMY OF MEDICAL ARTS AT CARSON,Carson,Los Angeles,Adm,All,4
ACADEMY OF MEDICAL ARTS AT CARSON54618,ACADEMY OF MEDICAL ARTS AT CARSON,Carson,Los Angeles,App,All,21
ACADEMY OF SCIENTIFIC EXPLORAT54563,ACADEMY OF SCIENTIFIC EXPLORAT,San Fernando,Los Angeles,Adm,All,3
ACADEMY OF SCIENTIFIC EXPLORAT54563,ACADEMY OF SCIENTIFIC EXPLORAT,San Fernando,Los Angeles,App,All,5
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Adm,White,4
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,App,White,11
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Adm,Asian,5
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,App,Asian,17
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,App,Hispanic/ Latinx,9
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Enr,All,4
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Adm,All,12
ACADEMY OF THE CANYONS53262,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,App,All,42
ACADEMY OF THE REDWOODS54135,ACADEMY OF THE REDWOODS,Eureka,Humboldt,App,White,5
ACADEMY OF THE REDWOODS54135,ACADEMY OF THE REDWOODS,Eureka,Humboldt,Adm,All,3
ACADEMY OF THE REDWOODS54135,ACADEMY OF THE REDWOODS,Eureka,Humboldt,App,All,13
ACADEMY-SAN FRAN @ MCATEER54439,ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,App,Asian,14
ACADEMY-SAN FRAN @ MCATEER54439,ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,App,Hispanic/ Latinx,7
ACADEMY-SAN FRAN @ MCATEER54439,ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Adm,All,3
ACADEMY-SAN FRAN @ MCATEER54439,ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,App,All,25
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Enr,White,3
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Adm,White,5
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,App,White,62
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,App,Asian,28
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,App,Hispanic/ Latinx,6
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Enr,All,6
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Adm,All,9
ACALANES HIGH SCHOOL51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,App,All,103
ACE CHARTER HIGH SCHOOL54660,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Adm,Hispanic/ Latinx,3
ACE CHARTER HIGH SCHOOL54660,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,App,Hispanic/ Latinx,12
ACE CHARTER HIGH SCHOOL54660,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Enr,All,3
ACE CHARTER HIGH SCHOOL54660,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Adm,All,5
ACE CHARTER HIGH SCHOOL54660,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,App,All,15
ADELANTO HIGH SCHOOL54672,ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,App,Hispanic/ Latinx,10
ADELANTO HIGH SCHOOL54672,ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,App,All,13
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Adm,White,3
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,App,White,13
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Enr,Asian,3
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Adm,Asian,7
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,App,Asian,18
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,App,Hispanic/ Latinx,8
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Enr,All,4
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Adm,All,11
ADOLFO CAMARILLO HIGH SCHOOL50438,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,App,All,42
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,App,Domestic Unknown,5
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,App,White,10
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Enr,Asian,7
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Adm,Asian,10
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,App,Asian,81
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,App,Hispanic/ Latinx,8
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Enr,All,9
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Adm,All,13
ADRIAN C WILCOX HIGH SCHOOL53276,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,App,All,108
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Enr,White,6
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Adm,White,10
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,App,White,62
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Enr,Asian,5
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Adm,Asian,7
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,App,Asian,22
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,App,Hispanic/ Latinx,16
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Enr,All,11
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Adm,All,20
AGOURA HIGH SCHOOL50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,App,All,109
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Enr,Asian,5
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Adm,Asian,7
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,App,Asian,49
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,App,Hispanic/ Latinx,7
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,App,African American,14
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Enr,All,6
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Adm,All,9
AIMS COLLEGE PREP HIGH SCHOOL54176,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,App,All,72
ALAIN LEROY LOCKE COLLEGE PREP54367,ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,App,Hispanic/ Latinx,11
ALAIN LEROY LOCKE COLLEGE PREP54367,ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,App,African American,7
ALAIN LEROY LOCKE COLLEGE PREP54367,ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,App,All,18
ALAMEDA COMMUNITY LEARNING CTR50011,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,App,White,11
ALAMEDA COMMUNITY LEARNING CTR50011,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,App,Asian,8
ALAMEDA COMMUNITY LEARNING CTR50011,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,Adm,All,4
ALAMEDA COMMUNITY LEARNING CTR50011,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,App,All,23
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Enr,White,5
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Adm,White,5
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,App,White,24
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Enr,Asian,12
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Adm,Asian,17
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,App,Asian,81
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,App,Hispanic/ Latinx,13
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,App,African American,8
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Enr,All,18
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Adm,All,24
ALAMEDA HIGH SCHOOL50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,App,All,131
ALAMEDA SCIENCE & TECHLGY INST50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,App,White,6
ALAMEDA SCIENCE & TECHLGY INST50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,App,Asian,17
ALAMEDA SCIENCE & TECHLGY INST50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,Enr,All,4
ALAMEDA SCIENCE & TECHLGY INST50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,Adm,All,4
ALAMEDA SCIENCE & TECHLGY INST50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,App,All,27
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Enr,White,4
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Adm,White,7
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,App,White,27
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Enr,Asian,11
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Adm,Asian,15
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,App,Asian,62
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,App,Hispanic/ Latinx,9
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,App,African American,5
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Enr,All,16
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,Adm,All,24
ALBANY HIGH SCHOOL50035,ALBANY HIGH SCHOOL,Albany,Alameda,App,All,108
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Enr,White,5
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,White,15
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,App,White,39
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,Asian,4
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,App,Asian,14
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Enr,Hispanic/ Latinx,3
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,Hispanic/ Latinx,7
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,App,Hispanic/ Latinx,40
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,African American,3
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,App,African American,37
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Enr,All,9
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Adm,All,29
ALEXANDER HAMILTON HIGH SCHOOL51525,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,App,All,132
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Adm,Asian,4
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,App,Asian,62
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Enr,Hispanic/ Latinx,3
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Adm,Hispanic/ Latinx,5
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,App,Hispanic/ Latinx,18
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Enr,All,5
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Adm,All,9
ALHAMBRA HIGH SCHOOL50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,App,All,81
ALHAMBRA HIGH SCHOOL51915,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,App,White,7
ALHAMBRA HIGH SCHOOL51915,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,App,Asian,9
ALHAMBRA HIGH SCHOOL51915,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,App,Hispanic/ Latinx,7
ALHAMBRA HIGH SCHOOL51915,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,Adm,All,3
ALHAMBRA HIGH SCHOOL51915,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,App,All,23
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,App,Asian,5
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,Enr,Hispanic/ Latinx,5
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,Adm,Hispanic/ Latinx,9
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,App,Hispanic/ Latinx,59
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,Enr,All,7
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,Adm,All,11
ALISAL HIGH SCHOOL52742,ALISAL HIGH SCHOOL,Salinas,Monterey,App,All,65
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,Adm,White,3
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,App,White,50
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,Adm,Asian,5
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,App,Asian,56
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,App,Hispanic/ Latinx,15
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,App,African American,5
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,Enr,All,5
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,Adm,All,11
ALISO NIGUEL HIGH SCHOOL51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,App,All,134
ALLIANCE ALICE M BAXTER CRHS54771,ALLIANCE ALICE M BAXTER CRHS,San Pedro,Los Angeles,App,All,5
ALLIANCE CINDY/BILL SIMON TECH51804,ALLIANCE CINDY/BILL SIMON TECH,Los Angeles,Los Angeles,App,All,9
ALLIANCE COLLINS FAMILY COLRDY54118,ALLIANCE COLLINS FAMILY COLRDY,Huntington Park,Los Angeles,App,Hispanic/ Latinx,23
ALLIANCE COLLINS FAMILY COLRDY54118,ALLIANCE COLLINS FAMILY COLRDY,Huntington Park,Los Angeles,Adm,All,3
ALLIANCE COLLINS FAMILY COLRDY54118,ALLIANCE COLLINS FAMILY COLRDY,Huntington Park,Los Angeles,App,All,24
ALLIANCE DR OLGA MOHAN HIGH SC51779,ALLIANCE DR OLGA MOHAN HIGH SC,Los Angeles,Los Angeles,App,Hispanic/ Latinx,8
ALLIANCE DR OLGA MOHAN HIGH SC51779,ALLIANCE DR OLGA MOHAN HIGH SC,Los Angeles,Los Angeles,Adm,All,3
ALLIANCE DR OLGA MOHAN HIGH SC51779,ALLIANCE DR OLGA MOHAN HIGH SC,Los Angeles,Los Angeles,App,All,9
ALLIANCE GERTZ-RESSLER HIGH SC53983,ALLIANCE GERTZ-RESSLER HIGH SC,Los Angeles,Los Angeles,App,All,17
ALLIANCE JUDY BURTON TECH ACAD54088,ALLIANCE JUDY BURTON TECH ACAD,Los Angeles,Los Angeles,App,All,5
ALLIANCE LEICHTMAN-LEVINE ESHS54360,ALLIANCE LEICHTMAN-LEVINE ESHS,Los Angeles,Los Angeles,App,Hispanic/ Latinx,10
ALLIANCE LEICHTMAN-LEVINE ESHS54360,ALLIANCE LEICHTMAN-LEVINE ESHS,Los Angeles,Los Angeles,App,All,12
ALLIANCE M&E STERN MATH SCI SCH54163,ALLIANCE M&E STERN MATH SCI SCH,Los Angeles,Los Angeles,App,Hispanic/ Latinx,23
ALLIANCE M&E STERN MATH SCI SCH54163,ALLIANCE M&E STERN MATH SCI SCH,Los Angeles,Los Angeles,Adm,All,9
ALLIANCE M&E STERN MATH SCI SCH54163,ALLIANCE M&E STERN MATH SCI SCH,Los Angeles,Los Angeles,App,All,24
ALLIANCE MARGARET M BLOOMFIELD54772,ALLIANCE MARGARET M BLOOMFIELD,Huntington Park,Los Angeles,App,Hispanic/ Latinx,12
ALLIANCE MARGARET M BLOOMFIELD54772,ALLIANCE MARGARET M BLOOMFIELD,Huntington Park,Los Angeles,Adm,All,3
ALLIANCE MARGARET M BLOOMFIELD54772,ALLIANCE MARGARET M BLOOMFIELD,Huntington Park,Los Angeles,App,All,15
ALLIANCE MIT 6-12 COMPLEX50301,ALLIANCE MIT 6-12 COMPLEX,Sun Valley,Los Angeles,App,Hispanic/ Latinx,5
ALLIANCE MIT 6-12 COMPLEX50301,ALLIANCE MIT 6-12 COMPLEX,Sun Valley,Los Angeles,App,All,6
ALLIANCE MORGAN MCKINZIE HS54346,ALLIANCE MORGAN MCKINZIE HS,Los Angeles,Los Angeles,App,All,8
ALLIANCE OUCHI-O'DONOVAN 6-1251598,ALLIANCE OUCHI-O'DONOVAN 6-12,Los Angeles,Los Angeles,App,Hispanic/ Latinx,30
ALLIANCE OUCHI-O'DONOVAN 6-1251598,ALLIANCE OUCHI-O'DONOVAN 6-12,Los Angeles,Los Angeles,Adm,All,14
ALLIANCE OUCHI-O'DONOVAN 6-1251598,ALLIANCE OUCHI-O'DONOVAN 6-12,Los Angeles,Los Angeles,App,All,31
ALLIANCE PATTI & PETER ACADEMY54218,ALLIANCE PATTI & PETER ACADEMY,Los Angeles,Los Angeles,App,All,17
ALLIANCE SMIDT TECHNOLOGY HIGH54636,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,Adm,Hispanic/ Latinx,3
ALLIANCE SMIDT TECHNOLOGY HIGH54636,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,App,Hispanic/ Latinx,12
ALLIANCE SMIDT TECHNOLOGY HIGH54636,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,Adm,All,4
ALLIANCE SMIDT TECHNOLOGY HIGH54636,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,App,All,14
ALLIANCE TED K TAJIMA HIGH SCH54513,ALLIANCE TED K TAJIMA HIGH SCH,Los Angeles,Los Angeles,App,Hispanic/ Latinx,20
ALLIANCE TED K TAJIMA HIGH SCH54513,ALLIANCE TED K TAJIMA HIGH SCH,Los Angeles,Los Angeles,Adm,All,8
ALLIANCE TED K TAJIMA HIGH SCH54513,ALLIANCE TED K TAJIMA HIGH SCH,Los Angeles,Los Angeles,App,All,21
